timestamp,date,tod,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
1576578989,2019-12-17,11:36:29,1,0,0,2614,365,3855,0,0,0,0,5601,15841,17,8,75,0,0
1576578990,2019-12-17,11:36:30,0,0,0,2615,365,3856,0,0,0,208,3668,10102,9,4,87,0,0
1576578991,2019-12-17,11:36:31,0,0,0,2615,365,3856,0,0,0,48,2498,6800,8,3,89,0,0
1576578992,2019-12-17,11:36:32,0,0,0,2614,365,3856,0,0,0,36,2528,6954,5,2,93,0,0
1576578993,2019-12-17,11:36:33,0,0,0,2615,365,3856,0,0,0,0,3075,8006,7,3,90,0,0
1576578994,2019-12-17,11:36:34,0,0,0,2614,365,3856,0,0,0,136,3648,10079,8,2,90,0,0
1576578995,2019-12-17,11:36:35,1,0,0,2614,365,3856,0,0,0,0,3223,7768,11,4,86,0,0
1576578996,2019-12-17,11:36:36,0,0,0,2614,365,3856,0,0,0,72,3072,8302,7,3,89,0,0
1576578997,2019-12-17,11:36:37,0,0,0,2614,365,3856,0,0,0,0,3254,7610,10,4,87,0,0
1576578998,2019-12-17,11:36:38,0,0,0,2615,365,3856,0,0,0,52,2957,8058,6,2,91,0,0
1576578999,2019-12-17,11:36:39,0,0,0,2614,365,3856,0,0,0,92,5301,15799,11,9,79,0,0
1576579000,2019-12-17,11:36:40,0,0,0,2614,365,3856,0,0,0,96,3370,9051,8,3,89,0,0
1576579001,2019-12-17,11:36:41,0,0,0,2614,365,3856,0,0,0,296,2933,7741,6,3,90,0,0
1576579002,2019-12-17,11:36:42,5,0,0,2614,365,3856,0,0,0,28,3259,8366,10,4,87,0,0
1576579003,2019-12-17,11:36:43,4,0,0,2614,365,3856,0,0,0,0,3140,8021,8,3,89,0,0
1576579004,2019-12-17,11:36:44,0,0,0,2614,365,3856,0,0,0,60,2968,7973,10,3,87,0,0
1576579005,2019-12-17,11:36:45,0,0,0,2614,365,3856,0,0,0,100,2266,6415,3,2,95,0,0
1576579006,2019-12-17,11:36:46,0,0,0,2614,365,3856,0,0,0,1364,3317,8258,5,4,91,0,0
1576579007,2019-12-17,11:36:47,0,0,0,2614,365,3856,0,0,0,0,2827,6963,9,3,88,0,0
1576579008,2019-12-17,11:36:48,1,0,0,2614,365,3856,0,0,0,28,2881,8263,5,3,93,0,0
1576579009,2019-12-17,11:36:49,1,0,0,2615,365,3856,0,0,0,0,5759,16351,15,7,77,0,0
1576579010,2019-12-17,11:36:50,0,0,0,2615,365,3856,0,0,0,696,3246,8926,7,3,89,0,0
1576579011,2019-12-17,11:36:51,0,0,0,2615,365,3856,0,0,0,0,3001,7473,11,3,87,0,0
1576579012,2019-12-17,11:36:52,0,0,0,2615,365,3856,0,0,0,28,2927,7671,6,3,91,0,0
1576579013,2019-12-17,11:36:53,0,0,0,2615,365,3856,0,0,0,0,2585,7430,5,4,91,0,0
1576579014,2019-12-17,11:36:54,0,0,0,2615,365,3856,0,0,0,56,3120,8355,7,3,89,0,0
1576579015,2019-12-17,11:36:55,0,0,0,2614,365,3856,0,0,0,64,3304,8520,10,4,86,0,0
1576579016,2019-12-17,11:36:56,1,0,0,2614,365,3856,0,0,0,120,3209,8780,8,4,88,0,0
1576579017,2019-12-17,11:36:57,0,0,0,2614,365,3856,0,0,0,0,3065,7755,7,4,89,0,0
